,date,Temperature (C),wind_dir,wind_speed,Humidity,Visibility,Precipitation,pressure1,sunshine_time,suntime,new_cases,holidays2
1408,10/29/2020 0:00,13,OSO,18.5,73,20,0,1014.6,0,36078,46636,0
1409,10/30/2020 23:00,13.8,SSO,3.7,81,20,0,1024.4,0,35882,49473,0
1410,10/30/2020 22:00,14.1,SSO,3.7,81,20,0,1024.8,0,35882,49473,0
1411,10/30/2020 21:00,14.2,SSO,1.9,81,20,0,1025.2,0,35882,49473,0
1412,10/30/2020 20:00,14.4,SSO,3.7,79,20,0,1025,0,35882,49473,0
1413,10/30/2020 19:00,14.5,SO,3.7,79,20,0,1025,0,35882,49473,0
1414,10/30/2020 18:00,14.7,SO,3.7,78,20,0,1025,0,35882,49473,0
1415,10/30/2020 17:00,14.6,SO,3.7,80,20,0,1024.5,0,35882,49473,0
1416,10/30/2020 16:00,15.3,SO,5.6,77,20,0,1024.3,0,35882,49473,0
1417,10/30/2020 15:00,15.6,SO,5.6,75,20,0,1024.2,0,35882,49473,0
1418,10/30/2020 14:00,16.1,SSO,13,74,20,0,1024.3,0,35882,49473,0
1419,10/30/2020 13:00,16,SO,11.1,72,19,0,1024.1,0,35882,49473,0
1420,10/30/2020 12:00,15.3,SO,11.1,75,20,0,1024.5,0,35882,49473,0
1421,10/30/2020 11:00,15.1,SO,11.1,76,20,0,1024.6,0,35882,49473,0
1422,10/30/2020 10:00,14.9,SO,13,76,20,0,1024.2,0,35882,49473,0
1423,10/30/2020 9:00,14.3,SO,14.8,83,20,0,1023.9,0,35882,49473,0
1424,10/30/2020 8:00,13.9,SSO,13,85,17,0,1023.7,0,35882,49473,0
1425,10/30/2020 7:00,13.8,SSO,11.1,85,20,0,1023.3,0,35882,49473,0
1426,10/30/2020 5:00,13.7,SO,13,85,20,0,1022.9,0,35882,49473,0
1427,10/30/2020 4:00,13.8,SO,9.3,84,20,0,1022.7,0,35882,49473,0
1428,10/30/2020 3:00,13.8,SO,14.8,84,20,1,1022.4,0,35882,49473,0
1429,10/30/2020 2:00,13.7,SO,14.8,85,20,0,1022.2,0,35882,49473,0
1430,10/30/2020 1:00,13.7,SO,11.1,87,20,1,1022.1,0,35882,49473,0
1431,10/30/2020 0:00,14.1,SO,13,88,15,1,1022.1,0,35882,49473,0
1432,10/31/2020 23:00,14.6,SO,3.7,79,20,0,1017.1,20160,35687,35101,0
1433,10/31/2020 22:00,14.9,OSO,5.6,80,19,0,1017.2,20160,35687,35101,0
1434,10/31/2020 21:00,15.5,O,5.6,81,20,2,1016.8,20160,35687,35101,0
1435,10/31/2020 20:00,16.2,OSO,5.6,85,18,2,1016.3,20160,35687,35101,0
1436,10/31/2020 19:00,16.6,SO,7.4,79,17,0,1016.2,20160,35687,35101,0
1437,10/31/2020 18:00,16.2,SO,7.4,83,20,2,1016.1,20160,35687,35101,0
1438,10/31/2020 17:00,17.6,SO,9.3,71,20,1,1016.2,20160,35687,35101,0
1439,10/31/2020 16:00,17.3,SSO,7.4,72,20,0,1015.5,20160,35687,35101,0
1440,10/31/2020 15:00,17.4,SSO,5.6,72,20,0,1016.3,20160,35687,35101,0
1441,10/31/2020 14:00,16.8,S,7.4,72,20,0,1016.4,20160,35687,35101,0
1442,10/31/2020 13:00,16.1,SSO,5.6,73,20,0,1017.2,20160,35687,35101,0
1443,10/31/2020 12:00,14.8,S,9.3,74,20,0,1018.1,20160,35687,35101,0
1444,10/31/2020 11:00,14.2,SSO,9.3,74,20,0,1018.6,20160,35687,35101,0
1445,10/31/2020 10:00,12.8,S,7.4,78,20,0,1019.2,20160,35687,35101,0
1446,10/31/2020 9:00,11.4,SSO,7.4,81,20,0,1020.2,20160,35687,35101,0
1447,10/31/2020 8:00,10.6,S,5.6,86,20,0,1020.6,20160,35687,35101,0
1448,10/31/2020 7:00,11,SSE,3.7,84,20,0,1021,20160,35687,35101,0
1449,10/31/2020 6:00,11.5,S,3.7,84,20,0,1021.1,20160,35687,35101,0
1450,10/31/2020 5:00,11.8,SSO,3.7,83,20,0,1022.2,20160,35687,35101,0
1451,10/31/2020 4:00,12.2,SSO,3.7,83,20,0,1022.5,20160,35687,35101,0
1452,10/31/2020 3:00,12.1,SO,3.7,82,20,0,1022.9,20160,35687,35101,0
1453,10/31/2020 2:00,13.2,S,3.7,80,20,0,1023.5,20160,35687,35101,0
1454,10/31/2020 1:00,13.3,SSO,3.7,79,20,0,1023.9,20160,35687,35101,0
1455,10/31/2020 0:00,13.6,S,3.7,80,20,0,1024,20160,35687,35101,0
1456,11/1/2020 23:00,18.2,SO,9.3,83,20,0,1012.5,0,35494,46179,1
1457,11/1/2020 22:00,18.1,SO,9.3,84,20,0,1012.5,0,35494,46179,1
1458,11/1/2020 21:00,17.7,SO,9.3,88,20,0,1012.7,0,35494,46179,1
1459,11/1/2020 20:00,17.6,SSO,7.4,89,18,0,1012.5,0,35494,46179,1
1460,11/1/2020 19:00,17.5,SSO,7.4,88,20,0,1012.7,0,35494,46179,1
1461,11/1/2020 18:00,17.2,SSO,5.6,91,15,1,1012.8,0,35494,46179,1
1462,11/1/2020 17:00,17.3,SSO,9.3,91,6,1,1012.7,0,35494,46179,1
1463,11/1/2020 16:00,17.9,SSO,7.4,87,7,1,1012.4,0,35494,46179,1
1464,11/1/2020 15:00,18.4,SO,9.3,81,20,0,1012.6,0,35494,46179,1
1465,11/1/2020 14:00,17.8,SO,9.3,84,20,0,1013,0,35494,46179,1
1466,11/1/2020 13:00,17.9,SO,13,83,20,0,1013,0,35494,46179,1
1467,11/1/2020 12:00,17.4,SO,13,85,20,0,1013.1,0,35494,46179,1
1468,11/1/2020 11:00,17,SO,11.1,85,20,0,1013.5,0,35494,46179,1
1469,11/1/2020 10:00,16.9,SO,11.1,85,20,0,1013.3,0,35494,46179,1
1470,11/1/2020 9:00,16.4,SO,13,88,20,2,1013.2,0,35494,46179,1
1471,11/1/2020 8:00,16.2,SO,11.1,93,12,2,1013.3,0,35494,46179,1
1472,11/1/2020 7:00,14.8,SSO,5.6,94,10,2,1013.7,0,35494,46179,1
1473,11/1/2020 6:00,13.9,S,7.4,92,11,2,1014.3,0,35494,46179,1
1474,11/1/2020 5:00,13.4,SSO,7.4,89,20,0,1015.2,0,35494,46179,1
1475,11/1/2020 4:00,13,SSO,3.7,88,20,2,1015.8,0,35494,46179,1
1476,11/1/2020 3:00,13.4,SO,3.7,82,16,2,1016.6,0,35494,46179,1
1477,11/1/2020 2:00,13.7,OSO,3.7,75,20,0,1016.8,0,35494,46179,1
1478,11/1/2020 1:00,13.8,OSO,5.6,75,20,0,1017.2,0,35494,46179,1
1479,11/1/2020 0:00,14.1,OSO,3.7,78,20,0,1017.4,0,35494,46179,1
1480,11/2/2020 23:00,10.9,O,5.6,68,20,0,1022.6,2160,35302,104707,0
1481,11/2/2020 22:00,11.3,O,3.7,68,20,0,1022.1,2160,35302,104707,0
1482,11/2/2020 21:00,11.8,O,9.3,70,20,0,1021.5,2160,35302,104707,0
1483,11/2/2020 20:00,12.8,O,11.1,67,20,0,1020.6,2160,35302,104707,0
1484,11/2/2020 19:00,13.4,ONO,7.4,64,20,0,1019.9,2160,35302,104707,0
1485,11/2/2020 18:00,13.5,ONO,14.8,72,20,2,1018.5,2160,35302,104707,0
1486,11/2/2020 17:00,13.3,ONO,7.4,81,20,1,1017.1,2160,35302,104707,0
1487,11/2/2020 16:00,13.8,NO,7.4,84,20,2,1015.7,2160,35302,104707,0
1488,11/2/2020 15:00,16.6,O,9.3,84,6,2,1013.8,2160,35302,104707,0
1489,11/2/2020 14:00,17.6,O,11.1,79,20,2,1012.9,2160,35302,104707,0
1490,11/2/2020 13:00,19.8,SO,13,75,20,0,1012,2160,35302,104707,0
1491,11/2/2020 12:00,19.7,SO,24.1,77,20,1,1012,2160,35302,104707,0
1492,11/2/2020 11:00,19.4,SO,14.8,76,20,1,1012.3,2160,35302,104707,0
1493,11/2/2020 10:00,19,SO,13,75,20,0,1012.2,2160,35302,104707,0
1494,11/2/2020 9:00,18.4,SO,24.1,78,20,0,1012.2,2160,35302,104707,0
1495,11/2/2020 8:00,17.4,SO,11.1,81,20,0,1012.1,2160,35302,104707,0
1496,11/2/2020 7:00,16.8,SSO,9.3,86,20,0,1011.9,2160,35302,104707,0
1497,11/2/2020 6:00,16.8,SSO,7.4,90,20,2,1012.1,2160,35302,104707,0
1498,11/2/2020 5:00,17.8,SO,7.4,79,20,0,1012.3,2160,35302,104707,0
1499,11/2/2020 4:00,17.9,SO,9.3,78,20,0,1012,2160,35302,104707,0
1500,11/2/2020 3:00,17.8,SSO,9.3,80,20,0,1012,2160,35302,104707,0
1501,11/2/2020 2:00,17.8,SSO,7.4,81,20,0,1012.3,2160,35302,104707,0
1502,11/2/2020 1:00,18.3,SO,7.4,79,20,0,1012.4,2160,35302,104707,0
1503,11/2/2020 0:00,18.4,SO,11.1,80,20,0,1012.4,2160,35302,104707,0
1504,11/3/2020 23:00,6.9,O,3.7,73,20,0,1029.2,13680,35112,72298,0
1505,11/3/2020 22:00,6.1,SSO,5.6,79,20,0,1029,13680,35112,72298,0
1506,11/3/2020 21:00,7.1,SSO,5.6,75,20,0,1029.1,13680,35112,72298,0
1507,11/3/2020 20:00,7.9,O,7.4,69,20,0,1028.5,13680,35112,72298,0
1508,11/3/2020 19:00,8,OSO,3.7,71,20,0,1028.2,13680,35112,72298,0
1509,11/3/2020 18:00,8.9,O,13,66,20,1,1027.8,13680,35112,72298,0
1510,11/3/2020 17:00,9.5,O,9.3,62,20,1,1027.2,13680,35112,72298,0
1511,11/3/2020 16:00,10.5,ONO,9.3,63,20,0,1026.7,13680,35112,72298,0
1512,11/3/2020 15:00,11.4,O,5.6,57,20,0,1025.8,13680,35112,72298,0
1513,11/3/2020 14:00,12.2,O,13,55,20,0,1025.5,13680,35112,72298,0
1514,11/3/2020 13:00,12.3,O,9.3,55,19,0,1025.4,13680,35112,72298,0
1515,11/3/2020 12:00,13,O,9.3,57,20,1,1025.3,13680,35112,72298,0
1516,11/3/2020 11:00,11.5,O,18.5,65,20,0,1025.2,13680,35112,72298,0
1517,11/3/2020 10:00,10.1,OSO,13,74,20,1,1024.7,13680,35112,72298,0
1518,11/3/2020 9:00,8.6,SO,11.1,84,17,2,1024.5,13680,35112,72298,0
1519,11/3/2020 8:00,7.4,S,13,88,18,0,1024.1,13680,35112,72298,0
1520,11/3/2020 7:00,7.2,SSO,11.1,89,18,0,1023.7,13680,35112,72298,0
1521,11/3/2020 6:00,7.4,SSO,5.6,87,20,0,1023.8,13680,35112,72298,0
1522,11/3/2020 5:00,7.5,SSO,5.6,87,19,0,1023.8,13680,35112,72298,0
1523,11/3/2020 4:00,7.6,SSO,3.7,83,20,0,1023.7,13680,35112,72298,0
1524,11/3/2020 3:00,8,SO,5.6,83,20,0,1023.7,13680,35112,72298,0
1525,11/3/2020 2:00,8.5,SO,3.7,82,20,0,1023.7,13680,35112,72298,0
1526,11/3/2020 1:00,9.3,SSO,5.6,78,20,0,1023.4,13680,35112,72298,0
1527,11/3/2020 0:00,10.4,OSO,1.9,70,20,0,1023.1,13680,35112,72298,0
1528,11/4/2020 23:00,7,NE,9.3,78,20,0,1037.3,27720,34924,57352,0
1529,11/4/2020 22:00,7,NE,5.6,79,20,0,1037.4,27720,34924,57352,0
1530,11/4/2020 21:00,7.5,NNE,13,77,20,0,1037.1,27720,34924,57352,0
1531,11/4/2020 20:00,7.7,NE,11.1,75,20,0,1036.6,27720,34924,57352,0
1532,11/4/2020 19:00,8,NE,7.4,72,20,0,1035.6,27720,34924,57352,0
1533,11/4/2020 18:00,8.7,NE,5.6,69,20,0,1034.9,27720,34924,57352,0
1534,11/4/2020 17:00,9.1,NE,5.6,65,20,0,1034.2,27720,34924,57352,0
1535,11/4/2020 16:00,9.8,NNE,5.6,64,20,0,1033.7,27720,34924,57352,0
1536,11/4/2020 15:00,10.7,NE,7.4,59,20,0,1033.3,27720,34924,57352,0
1537,11/4/2020 14:00,10.6,NE,13,61,20,0,1033,27720,34924,57352,0
1538,11/4/2020 13:00,11.4,N,7.4,58,20,0,1032.9,27720,34924,57352,0
1539,11/4/2020 12:00,10.9,NE,9.3,63,20,0,1032.8,27720,34924,57352,0
1540,11/4/2020 11:00,9.6,N,7.4,67,19,0,1032.9,27720,34924,57352,0
1541,11/4/2020 10:00,8.9,N,5.6,73,20,0,1032.6,27720,34924,57352,0
1542,11/4/2020 9:00,6.5,O,1.9,82,20,0,1032.3,27720,34924,57352,0
1543,11/4/2020 8:00,4.8,NNO,0,90,20,0,1031.7,27720,34924,57352,0
1544,11/4/2020 7:00,3.3,S,3.7,88,20,0,1030.9,27720,34924,57352,0
1545,11/4/2020 6:00,3.9,SSO,1.9,88,20,0,1030.3,27720,34924,57352,0
1546,11/4/2020 5:00,4.4,OSO,3.7,88,20,0,1030.2,27720,34924,57352,0
1547,11/4/2020 4:00,4.4,OSO,3.7,88,20,0,1029.9,27720,34924,57352,0
1548,11/4/2020 3:00,4.8,SO,3.7,85,20,0,1029.7,27720,34924,57352,0
1549,11/4/2020 2:00,5.1,SSO,3.7,83,20,0,1029.7,27720,34924,57352,0
1550,11/4/2020 1:00,5.6,OSO,5.6,82,20,0,1029.6,27720,34924,57352,0
1551,11/4/2020 0:00,6.4,SO,3.7,76,20,0,1029.4,27720,34924,57352,0
1552,11/5/2020 23:00,7.1,E,7.4,69,20,0,1033.3,31320,34737,57352,0
1553,11/5/2020 22:00,7.2,ENE,5.6,69,20,0,1034,31320,34737,57352,0
1554,11/5/2020 21:00,7.8,ENE,3.7,67,20,0,1034.1,31320,34737,57352,0
1555,11/5/2020 20:00,7.8,ENE,5.6,68,20,0,1034.1,31320,34737,57352,0
1556,11/5/2020 19:00,8,E,3.7,68,20,0,1034.4,31320,34737,57352,0
1557,11/5/2020 18:00,9.2,E,13,65,20,0,1034.7,31320,34737,57352,0
1558,11/5/2020 17:00,9.3,NE,9.3,66,20,0,1034.6,31320,34737,57352,0
1559,11/5/2020 16:00,10.2,ENE,13,58,20,0,1034.7,31320,34737,57352,0
1560,11/5/2020 15:00,10.9,NE,18.5,56,20,0,1034.9,31320,34737,57352,0
1561,11/5/2020 14:00,11.3,ENE,16.7,57,20,0,1035.3,31320,34737,57352,0
1562,11/5/2020 13:00,11.9,ENE,14.8,58,19,0,1036.1,31320,34737,57352,0
1563,11/5/2020 12:00,11.2,E,13,56,20,0,1036.8,31320,34737,57352,0
1564,11/5/2020 11:00,10.1,ENE,11.1,63,19,0,1037.6,31320,34737,57352,0
1565,11/5/2020 10:00,8.7,ENE,9.3,69,19,0,1038.1,31320,34737,57352,0
1566,11/5/2020 9:00,6.6,NE,3.7,78,17,2,1038.5,31320,34737,57352,0
1567,11/5/2020 8:00,5.5,NE,5.6,83,15,2,1038.3,31320,34737,57352,0
1568,11/5/2020 7:00,4.8,NNE,5.6,86,14,0,1038.3,31320,34737,57352,0
1569,11/5/2020 6:00,4.9,NE,11.1,85,15,0,1038,31320,34737,57352,0
1570,11/5/2020 5:00,5,NE,5.6,84,16,0,1038,31320,34737,57352,0
1571,11/5/2020 4:00,5.3,NE,3.7,84,18,0,1037.8,31320,34737,57352,0
1572,11/5/2020 3:00,5.5,NE,5.6,83,19,0,1037.7,31320,34737,57352,0
1573,11/5/2020 2:00,6.2,NNE,11.1,80,20,0,1037.7,31320,34737,57352,0
1574,11/5/2020 1:00,6.3,ENE,5.6,80,20,0,1037.5,31320,34737,57352,0
1575,11/5/2020 0:00,6.8,NE,11.1,78,19,0,1037.5,31320,34737,57352,0
1576,11/6/2020 23:00,8.2,SE,3.7,86,13,0,1022.5,25920,34552,60711,0
1577,11/6/2020 22:00,8.2,SSE,3.7,85,11,0,1022.6,25920,34552,60711,0
1578,11/6/2020 21:00,8.5,SE,3.7,83,7,0,1023,25920,34552,60711,0
1579,11/6/2020 20:00,8.9,SE,3.7,81,15,0,1023.2,25920,34552,60711,0
1580,11/6/2020 19:00,9.3,ESE,3.7,79,15,0,1023.5,25920,34552,60711,0
1581,11/6/2020 18:00,9.8,ESE,5.6,77,11,0,1024.1,25920,34552,60711,0
1582,11/6/2020 17:00,9.8,ESE,3.7,75,18,0,1024.6,25920,34552,60711,0
1583,11/6/2020 16:00,10.4,SE,3.7,71,19,0,1024.8,25920,34552,60711,0
1584,11/6/2020 15:00,11.1,E,7.4,68,19,0,1024.8,25920,34552,60711,0
1585,11/6/2020 14:00,10.8,E,9.3,69,19,0,1025.7,25920,34552,60711,0
1586,11/6/2020 13:00,11.3,E,7.4,66,19,0,1026.4,25920,34552,60711,0
1587,11/6/2020 12:00,13.3,E,7.4,61,19,0,1027.3,25920,34552,60711,0
1588,11/6/2020 11:00,10.8,ESE,7.4,66,19,0,1028.5,25920,34552,60711,0
1589,11/6/2020 10:00,8.9,ESE,3.7,72,17,0,1028.9,25920,34552,60711,0
1590,11/6/2020 9:00,6.2,ESE,3.7,78,14,0,1029.4,25920,34552,60711,0
1591,11/6/2020 8:00,4.9,ESE,3.7,81,14,0,1030.1,25920,34552,60711,0
1592,11/6/2020 7:00,4.4,E,7.4,83,16,0,1030.1,25920,34552,60711,0
1593,11/6/2020 6:00,4,SE,1.9,83,16,0,1030.3,25920,34552,60711,0
1594,11/6/2020 5:00,4.5,ESE,5.6,81,19,0,1030.9,25920,34552,60711,0
1595,11/6/2020 4:00,4.9,ESE,5.6,79,19,0,1031.1,25920,34552,60711,0
1596,11/6/2020 3:00,5.5,E,5.6,78,20,0,1031.4,25920,34552,60711,0
1597,11/6/2020 2:00,5.7,E,5.6,76,20,0,1031.9,25920,34552,60711,0
1598,11/6/2020 1:00,6.2,ESE,5.6,75,20,0,1032.6,25920,34552,60711,0
1599,11/6/2020 0:00,6.6,ESE,5.6,71,20,0,1032.9,25920,34552,60711,0
1600,11/7/2020 23:00,12.7,SE,3.7,82,18,0,1019.4,13680,34368,86655,0
1601,11/7/2020 22:00,13.2,SE,1.9,81,17,0,1019.5,13680,34368,86655,0
1602,11/7/2020 21:00,13.4,SE,3.7,80,18,0,1019.5,13680,34368,86655,0
1603,11/7/2020 20:00,13.5,SSE,3.7,80,18,0,1019.6,13680,34368,86655,0
1604,11/7/2020 19:00,13.5,SE,1.9,80,18,0,1019.6,13680,34368,86655,0
1605,11/7/2020 18:00,14.1,SE,1.9,77,19,0,1019.6,13680,34368,86655,0
1606,11/7/2020 17:00,14.3,SE,1.9,76,20,0,1019.7,13680,34368,86655,0
1607,11/7/2020 16:00,15.1,SE,3.7,72,20,0,1019.4,13680,34368,86655,0
1608,11/7/2020 15:00,15.9,SE,5.6,69,20,0,1019.5,13680,34368,86655,0
1609,11/7/2020 14:00,16.1,SSE,5.6,67,20,0,1019.7,13680,34368,86655,0
1610,11/7/2020 13:00,15,SE,3.7,70,19,0,1019.7,13680,34368,86655,0
1611,11/7/2020 12:00,14.2,ESE,3.7,72,18,0,1020,13680,34368,86655,0
1612,11/7/2020 11:00,12.9,SE,1.9,76,17,0,1020.9,13680,34368,86655,0
1613,11/7/2020 10:00,11,SE,3.7,85,15,0,1021.4,13680,34368,86655,0
1614,11/7/2020 9:00,9,SE,1.9,93,10,0,1021.7,13680,34368,86655,0
1615,11/7/2020 8:00,7.9,SSO,1.9,93,6,0,1022,13680,34368,86655,0
1616,11/7/2020 7:00,7.3,SSE,3.7,93,6,0,1021.4,13680,34368,86655,0
1617,11/7/2020 6:00,7,S,1.9,91,6,0,1021.7,13680,34368,86655,0
1618,11/7/2020 5:00,7.6,S,3.7,91,7,0,1021.9,13680,34368,86655,0
1619,11/7/2020 4:00,7.5,SSE,3.7,91,8,0,1021.7,13680,34368,86655,0
1620,11/7/2020 3:00,7.8,SSE,3.7,91,10,0,1022,13680,34368,86655,0
1621,11/7/2020 2:00,7.7,SE,3.7,90,10,0,1022,13680,34368,86655,0
1622,11/7/2020 1:00,7.9,SSE,3.7,89,11,0,1022,13680,34368,86655,0
1623,11/7/2020 0:00,8.1,SSE,3.7,88,12,0,1022.4,13680,34368,86655,0
1624,11/8/2020 23:00,12,S,1.9,93,10,0,1021,0,34187,38562,0
1625,11/8/2020 22:00,12.5,SSE,1.9,90,15,0,1020.9,0,34187,38562,0
1626,11/8/2020 21:00,13.4,S,1.9,86,16,0,1020.8,0,34187,38562,0
1627,11/8/2020 20:00,14.2,S,3.7,84,19,0,1020.7,0,34187,38562,0
1628,11/8/2020 19:00,14.1,SSO,3.7,85,20,0,1020.6,0,34187,38562,0
1629,11/8/2020 18:00,14,S,3.7,84,20,2,1020.5,0,34187,38562,0
1630,11/8/2020 17:00,15.3,S,3.7,78,20,0,1020.2,0,34187,38562,0
1631,11/8/2020 16:00,16.4,S,3.7,74,20,2,1020,0,34187,38562,0
1632,11/8/2020 15:00,16.9,S,3.7,70,20,0,1020.1,0,34187,38562,0
1633,11/8/2020 14:00,17.4,SSO,5.6,70,20,0,1019.7,0,34187,38562,0
1634,11/8/2020 13:00,17.6,S,3.7,71,20,0,1019.9,0,34187,38562,0
1635,11/8/2020 12:00,17.1,S,5.6,73,20,0,1020.4,0,34187,38562,0
1636,11/8/2020 11:00,15.2,S,5.6,78,20,0,1020.8,0,34187,38562,0
1637,11/8/2020 10:00,14.4,S,3.7,80,20,0,1021,0,34187,38562,0
1638,11/8/2020 9:00,12.9,S,3.7,85,20,0,1020.8,0,34187,38562,0
1639,11/8/2020 8:00,11.5,SE,3.7,85,20,0,1020.6,0,34187,38562,0
1640,11/8/2020 7:00,11.7,S,3.7,83,20,0,1020,0,34187,38562,0
1641,11/8/2020 6:00,11.5,SE,1.9,83,20,0,1019.5,0,34187,38562,0
1642,11/8/2020 5:00,10.8,S,3.7,84,20,0,1019.5,0,34187,38562,0
1643,11/8/2020 4:00,11,S,3.7,84,19,0,1019.3,0,34187,38562,0
1644,11/8/2020 3:00,11.7,SSE,3.7,81,20,0,1018.9,0,34187,38562,0
1645,11/8/2020 2:00,12.1,ESE,3.7,80,19,0,1019.2,0,34187,38562,0
1646,11/8/2020 1:00,12.3,ESE,3.7,80,19,0,1019.2,0,34187,38562,0
1647,11/8/2020 0:00,12.7,ESE,3.7,81,18,0,1019.3,0,34187,38562,0
1648,11/9/2020 1:00,11.3,S,1.9,93,6,0,1021,0,34008,20739,0
1649,11/9/2020 0:00,11.6,S,1.9,93,8,0,1021.1,0,34008,20739,0
1650,11/12/2020 23:00,8,S,3.7,85,16,0,1019.6,0,33483,32388,0
1651,11/12/2020 22:00,8.2,S,3.7,85,17,0,1019.9,0,33483,32388,0
1652,11/12/2020 21:00,8.8,S,3.7,84,17,0,1020.1,0,33483,32388,0
1653,11/12/2020 20:00,9.3,SSO,3.7,82,17,0,1020,0,33483,32388,0
1654,11/12/2020 19:00,9.7,SSO,3.7,80,19,0,1020.7,0,33483,32388,0
1655,11/12/2020 18:00,9.9,S,3.7,79,19,0,1020.7,0,33483,32388,0
1656,11/12/2020 17:00,10.7,SSO,3.7,74,20,0,1020.6,0,33483,32388,0
1657,11/12/2020 16:00,12,SO,3.7,68,20,0,1020.6,0,33483,32388,0
1658,11/12/2020 15:00,13,SO,5.6,63,20,0,1020.5,0,33483,32388,0
1659,11/12/2020 14:00,13.5,SO,7.4,62,20,0,1020.5,0,33483,32388,0
1660,11/12/2020 13:00,13.9,OSO,5.6,62,19,0,1020.6,0,33483,32388,0
1661,11/12/2020 12:00,14,SO,5.6,64,20,0,1020.9,0,33483,32388,0
1662,11/12/2020 11:00,12.7,OSO,5.6,67,20,0,1021.3,0,33483,32388,0
1663,11/12/2020 10:00,11.7,OSO,5.6,74,19,0,1021,0,33483,32388,0
1664,11/13/2020 23:00,12.9,S,5.6,79,20,0,1018.7,3240,33313,23914,0
1665,11/13/2020 22:00,13.3,SSO,3.7,78,20,0,1018.6,3240,33313,23914,0
1666,11/13/2020 21:00,14,S,3.7,75,20,0,1018.4,3240,33313,23914,0
1667,11/13/2020 20:00,14.1,SSO,7.4,75,20,0,1018,3240,33313,23914,0
1668,11/13/2020 19:00,14,SSO,5.6,76,20,0,1017.9,3240,33313,23914,0
1669,11/13/2020 18:00,14.2,SSO,5.6,76,20,0,1017.5,3240,33313,23914,0
1670,11/13/2020 17:00,14.6,SSO,7.4,75,20,0,1017.3,3240,33313,23914,0
1671,11/13/2020 16:00,15.2,SO,7.4,73,20,0,1016.9,3240,33313,23914,0
1672,11/13/2020 15:00,15.5,SSO,5.6,73,20,1,1016.6,3240,33313,23914,0
1673,11/13/2020 14:00,15.5,SSO,5.6,76,20,1,1016.5,3240,33313,23914,0
1674,11/13/2020 13:00,15.3,S,3.7,77,20,1,1016.5,3240,33313,23914,0
1675,11/13/2020 12:00,15,SSO,5.6,81,20,2,1016.6,3240,33313,23914,0
1676,11/13/2020 11:00,14.1,S,5.6,85,19,0,1016.9,3240,33313,23914,0
1677,11/13/2020 10:00,13.3,S,5.6,87,20,2,1017.3,3240,33313,23914,0
1678,11/13/2020 9:00,12.7,S,5.6,82,19,0,1017.2,3240,33313,23914,0
1679,11/13/2020 8:00,11.7,S,5.6,84,20,0,1016.9,3240,33313,23914,0
1680,11/13/2020 7:00,10.7,SSO,5.6,87,16,0,1016.8,3240,33313,23914,0
1681,11/13/2020 6:00,10.4,S,5.6,87,20,0,1016.8,3240,33313,23914,0
1682,11/13/2020 5:00,10.1,S,7.4,89,19,0,1017,3240,33313,23914,0
1683,11/13/2020 4:00,9.7,S,5.6,89,18,0,1017.3,3240,33313,23914,0
1684,11/13/2020 3:00,9.5,S,5.6,89,16,0,1017.6,3240,33313,23914,0
1685,11/13/2020 2:00,9.2,S,5.6,89,15,0,1018.2,3240,33313,23914,0
1686,11/13/2020 1:00,9,S,5.6,88,18,0,1018.7,3240,33313,23914,0
1687,11/13/2020 0:00,8.5,S,5.6,87,17,0,1019.2,3240,33313,23914,0
1688,11/14/2020 23:00,15.1,SO,11.1,68,20,0,1012.6,0,33145,31957,0
1689,11/14/2020 22:00,14.9,SSO,9.3,69,20,0,1012.8,0,33145,31957,0
1690,11/14/2020 21:00,14.9,SO,11.1,69,20,0,1013.2,0,33145,31957,0
1691,11/14/2020 20:00,14.4,SSO,5.6,72,20,0,1013.2,0,33145,31957,0
1692,11/14/2020 19:00,14.6,SSO,5.6,70,20,0,1012.9,0,33145,31957,0
1693,11/14/2020 18:00,14.7,SSO,5.6,68,20,0,1013,0,33145,31957,0
1694,11/14/2020 17:00,15.1,SSO,5.6,65,20,0,1012.9,0,33145,31957,0
1695,11/14/2020 16:00,15.8,S,5.6,61,20,0,1013,0,33145,31957,0
1696,11/14/2020 15:00,16.8,S,9.3,58,20,0,1013.1,0,33145,31957,0
1697,11/14/2020 14:00,16.9,S,7.4,61,20,0,1013.9,0,33145,31957,0
1698,11/14/2020 13:00,17.2,S,9.3,61,20,0,1014.5,0,33145,31957,0
1699,11/14/2020 12:00,16.4,S,9.3,63,20,0,1015.1,0,33145,31957,0
1700,11/14/2020 11:00,15.1,S,5.6,68,20,0,1016.1,0,33145,31957,0
1701,11/14/2020 10:00,13.3,SSO,5.6,77,19,0,1017,0,33145,31957,0
1702,11/14/2020 9:00,12.5,SSO,7.4,84,17,0,1017.5,0,33145,31957,0
1703,11/14/2020 8:00,12.2,SO,9.3,86,17,0,1017.5,0,33145,31957,0
1704,11/14/2020 7:00,11.6,S,3.7,86,18,0,1017,0,33145,31957,0
1705,11/14/2020 6:00,11.1,SSO,3.7,86,17,0,1017.1,0,33145,31957,0
1706,11/14/2020 5:00,10.6,S,3.7,87,17,0,1017.2,0,33145,31957,0
1707,11/14/2020 4:00,10.6,SSO,5.6,86,19,0,1017.2,0,33145,31957,0
1708,11/14/2020 3:00,11,SSO,5.6,84,20,0,1017.3,0,33145,31957,0
